ID,artist,jpg url,born-died,period,school
ModernArt_199,"PREVIATI, Gaetano",https://www.wga.hu/art/p/previati/inmeadow.jpg,(1852-1920),Impressionism,painter
ModernArt_200,"CULLEN, Maurice Galbraith",https://www.wga.hu/art/c/cullen/winter.jpg,(1866-1934),Impressionism,painter
ModernArt_201,"ŚLEWIŃSKI, Władisław",https://www.wga.hu/art/s/slewinsk/roughsea.jpg,(1856-1918),Impressionism,painter
ModernArt_202,"PISSARRO, Georges",https://www.wga.hu/art/p/pissarro/georges/harbour.jpg,(1871-1961),Impressionism,painter
ModernArt_203,"RENOIR, Pierre-Auguste",https://www.wga.hu/art/r/renoir/3/3renoi17.jpg,(1841-1919),Impressionism,painter
ModernArt_204,"HABERLE, John",https://www.wga.hu/art/h/haberle/slate.jpg,(1856-1933),Impressionism,painter
ModernArt_205,"CHASE, William Merritt",https://www.wga.hu/art/c/chase/breakfas.jpg,(1849-1916),Impressionism,painter
ModernArt_206,"RUSIÑOL Y PRATS, Santiago",https://www.wga.hu/art/r/rusinol/aranjuez.jpg,(1861-1931),Impressionism,painter
ModernArt_207,"PAULI, Hanna",https://www.wga.hu/art/p/pauli/breakfas.jpg,(1864-1940),Impressionism,painter
ModernArt_208,"TOULOUSE-LAUTREC, Henri de",https://www.wga.hu/art/t/toulouse/5/1redhea3.jpg,(1864-1901),Impressionism,painter
ModernArt_209,"MARIS, Matthijs",https://www.wga.hu/art/m/maris/matthijs/quarry.jpg,(1839-1917),Impressionism,painter
ModernArt_210,"MAUVE, Anton",https://www.wga.hu/art/m/mauve/morning.jpg,(1838-1888),Impressionism,painter
ModernArt_211,"BAZILLE, Jean-Frédéric",https://www.wga.hu/art/b/bazille/10studiox.jpg,(1841-1870),Impressionism,painter
ModernArt_212,"RING, Laurits Andersen",https://www.wga.hu/art/r/ring_lau/skylight.jpg,(1854-1933),Impressionism,painter
ModernArt_213,"GAUGUIN, Paul",https://www.wga.hu/art/g/gauguin/06/tahiti75.jpg,(1848-1903),Impressionism,painter
ModernArt_214,"CASSATT, Mary",https://www.wga.hu/art/c/cassatt/party.jpg,(1844-1926),Impressionism,painter
ModernArt_215,"MAKART, Hans",https://www.wga.hu/art/m/makart/amalie.jpg,(1840-1884),Impressionism,painter
ModernArt_216,"VIDAL, Eugène",https://www.wga.hu/art/v/vidal/elegant.jpg,(1847-1907),Impressionism,painter
ModernArt_217,"GORE, Spencer Frederick",https://www.wga.hu/art/g/gore/morningt.jpg,(1878-1914),Impressionism,painter
ModernArt_218,"SKARBINA, Franz",https://www.wga.hu/art/s/skarbina/boardwal.jpg,(1849-1910),Impressionism,painter
ModernArt_219,"MANET, Edouard",https://www.wga.hu/art/m/manet/4/4manet06.jpg,(1832-1883),Impressionism,painter
ModernArt_220,"CLAUS, Emile",https://www.wga.hu/art/c/claus/corner.jpg,(1849-1924),Impressionism,painter
ModernArt_221,"CLAUSEN, George",https://www.wga.hu/art/c/clausen/mowers.jpg,(1852-1944),Impressionism,painter
ModernArt_222,"BÉRAUD, Jean",https://www.wga.hu/art/b/beraud/selfport.jpg,(1849-1935),Impressionism,painter
ModernArt_223,"MEIFRÉN Y ROIG, Eliseo",https://www.wga.hu/art/m/meifren/themarne.jpg,(1859-1940),Impressionism,painter
ModernArt_224,"GIMENO ARASA, Francisco",https://www.wga.hu/art/g/gimeno/bluwater.jpg,(1858-1927),Impressionism,painter
ModernArt_225,"BOLDINI, Giovanni",https://www.wga.hu/art/b/boldini/alaide.jpg,(1842-1931),Impressionism,painter
ModernArt_226,"LOISEAU, Gustave",https://www.wga.hu/art/l/loiseau/banksein.jpg,(1865-1935),Impressionism,painter
ModernArt_227,"FRIESEKE, Frederick Carl",https://www.wga.hu/art/f/frieseke/garden.jpg,(1874-1939),Impressionism,painter
ModernArt_228,"SUZOR-COTÉ, Marc Aurèle de Foy",https://www.wga.hu/art/s/suzor/brittany.jpg,(1869-1937),Impressionism,painter
ModernArt_229,"TARBELL, Edmund Charles",https://www.wga.hu/art/t/tarbell/sisters.jpg,(1862-1938),Impressionism,painter
ModernArt_230,"CALS, Adolphe-Félix",https://www.wga.hu/art/c/cals/orchard.jpg,(1810-1880),Impressionism,painter
ModernArt_231,"CORINTH, Lovis",https://www.wga.hu/art/c/corinth/corint04.jpg,(1858-1925),Impressionism,painter
ModernArt_232,"VIGNON, Victor Alfred Paul",https://www.wga.hu/art/v/vignon_v/crossroa.jpg,(1847-1909),Impressionism,painter
ModernArt_233,"ENSOR, James",https://www.wga.hu/art/e/ensor/dejected.jpg,(1860-1949),Impressionism,painter
ModernArt_234,"MAUREAU, Alphonse",https://www.wga.hu/art/m/maureau/banksein.jpg,(active 1870s),Impressionism,painter
ModernArt_235,"HODLER, Ferdinand",https://www.wga.hu/art/h/hodler/blossom.jpg,(1853-1918),Impressionism,painter
ModernArt_236,"ISRAELS, Isaac Lazarus",https://www.wga.hu/art/i/israels/isaac/dancehal.jpg,(1865-1934),Impressionism,painter
ModernArt_237,"CAILLEBOTTE, Gustave",https://www.wga.hu/art/c/caillebo/18boats.jpg,(1848-1894),Impressionism,painter
ModernArt_238,"SISLEY, Alfred",https://www.wga.hu/art/s/sisley/2other/paris2.jpg,(1839-1899),Impressionism,painter
ModernArt_239,"MORRICE, James Wilson",https://www.wga.hu/art/m/morrice/quaiaugu.jpg,(1865-1924),Impressionism,painter
ModernArt_240,"WEIR, Julian Alden",https://www.wga.hu/art/w/weir/bridge.jpg,(1852-1919),Impressionism,painter
ModernArt_241,"SLEVOGT, Max",https://www.wga.hu/art/s/slevogt/slevogt7.jpg,(1868-1932),Impressionism,painter
ModernArt_242,"HOSCHEDÉ-MONET, Blanche",https://www.wga.hu/art/h/hoschede/haystack.jpg,(1865-1947),Impressionism,painter
ModernArt_243,"BENSON, Frank Weston",https://www.wga.hu/art/b/benson_f/sunlight.jpg,(1862-1951),Impressionism,painter
ModernArt_244,"BRECK, John Leslie",https://www.wga.hu/art/b/breck/garden.jpg,(1860-1899),Impressionism,painter
ModernArt_245,"KREUGER, Nils Edvard",https://www.wga.hu/art/k/kreuger/snowy.jpg,(1858-1930),Impressionism,painter
ModernArt_246,"STUCK, Franz von",https://www.wga.hu/art/s/stuck/selfport.jpg,(1863-1928),Impressionism,painter
ModernArt_247,"WERENSKIOLD, Erik",https://www.wga.hu/art/w/werenski/autumn.jpg,(1855-1938),Impressionism,painter
ModernArt_248,"LEMMEN, Georges",https://www.wga.hu/art/l/lemmen/beach.jpg,(1865-1916),Impressionism,painter
ModernArt_249,"VELDE, Henry van de",https://www.wga.hu/art/v/velde3/2furnit5.jpg,(1863-1957),Impressionism,painter
ModernArt_250,ANQUETIN. Louis,https://www.wga.hu/art/a/anquetin/clichy.jpg,(1861-1932),Impressionism,painter
ModernArt_251,"CROSS, Henri-Edmond",https://www.wga.hu/art/c/cross/beach.jpg,(1856-1910),Impressionism,painter
ModernArt_252,"EVENEPOEL, Henri",https://www.wga.hu/art/e/evenepoe/sunday.jpg,(1872-1899),Impressionism,painter
ModernArt_253,"PREISLER, Jan",https://www.wga.hu/art/p/preisler/bathers.jpg,(1872-1918),Impressionism,painter
ModernArt_254,"BIRGER, Hugo",https://www.wga.hu/art/b/birger/breakfas.jpg,(1854-1887),Impressionism,painter
ModernArt_255,"ROHLFS, Christian",https://www.wga.hu/art/r/rohlfs/birch.jpg,(1849-1938),Impressionism,painter
ModernArt_256,"NORDSTRÖM, Karl Fredrik",https://www.wga.hu/art/n/nordstro/clearing.jpg,(1855-1923),Impressionism,painter
ModernArt_257,"PANKIEWICZ, Józef",https://www.wga.hu/art/p/pankiewi/old_city.jpg,(1866-1940),Impressionism,painter
ModernArt_258,"RIPPL-RÓNAI, József",https://www.wga.hu/art/r/rippl-ro/23rippl.jpg,(1861-1927),Impressionism,painter
ModernArt_259,"LEVITAN, Isaak Ilyich",https://www.wga.hu/art/l/levitan/birchgro.jpg,(1860-1900),Impressionism,painter
ModernArt_260,"ROUART, Henri Stanislas",https://www.wga.hu/art/r/rouart/terrace.jpg,(1833-1912),Impressionism,painter
ModernArt_261,"NITTIS, Giuseppe de",https://www.wga.hu/art/n/nittis/embankme.jpg,(1846-1884),Impressionism,painter
ModernArt_262,"MAITLAND, Paul",https://www.wga.hu/art/m/maitland/kensingt.jpg,(1863-1909),Impressionism,painter
ModernArt_263,"GONZALÈS, Eva",https://www.wga.hu/art/g/gonzales/awakenin.jpg,(1849-1883),Impressionism,painter
ModernArt_264,"MAUFRA, Maxime",https://www.wga.hu/art/m/maufra/brehat.jpg,(1861-1918),Impressionism,painter
ModernArt_265,"LA THANGUE, Henry Herbert",https://www.wga.hu/art/l/la_thang/orchard.jpg,(1859-1929),Impressionism,painter
ModernArt_266,"GAUSSON, Léo",https://www.wga.hu/art/g/gausson/undergro.jpg,(1860-1944),Impressionism,painter
ModernArt_267,"HAYET, Louis",https://www.wga.hu/art/h/hayet/concord.jpg,(1864-1940),Impressionism,painter
ModernArt_268,"MONET, Claude",https://www.wga.hu/art/m/monet/06/4bordig3.jpg,(1840-1926),Impressionism,painter
ModernArt_269,"WEISGERBER, Albert",https://www.wga.hu/art/w/weisgerb/riding.jpg,(1878-1915),Impressionism,painter
ModernArt_270,"HITCHCOCK, George",https://www.wga.hu/art/h/hitchcoc/thebride.jpg,(1850-1913),Impressionism,painter
ModernArt_271,"GROHAR, Ivan",https://www.wga.hu/art/g/grohar/snow.jpg,(1867-1911),Impressionism,painter
ModernArt_272,"MCNICOLL, Helen Galloway",https://www.wga.hu/art/m/mcnicoll/shadow.jpg,(1879-1915),Impressionism,painter
ModernArt_273,"DELAVALLÉE, Henri",https://www.wga.hu/art/d/delavall/farmyard.jpg,(1862-1943),Impressionism,painter
ModernArt_274,"REDON, Odilon",https://www.wga.hu/art/r/redon/sleeping.jpg,(1840-1916),Impressionism,painter
ModernArt_275,"DEGOUVE DE NUNCQUES, William",https://www.wga.hu/art/d/degouve/pinkhous.jpg,(1867-1935),Impressionism,painter
ModernArt_276,"SLAVONA, Maria",https://www.wga.hu/art/s/slavona/houses.jpg,(1865-1931),Impressionism,painter
ModernArt_277,"RYSSELBERGHE, Théo van",https://www.wga.hu/art/r/rysselbe/sttropez.jpg,(1862-1926),Impressionism,painter
ModernArt_278,"CÉZANNE, Paul",https://www.wga.hu/art/c/cezanne/4/3lands05.jpg,(1839-1906),Impressionism,painter
ModernArt_279,"WEISSENBRUCH, Jan Hendrik",https://www.wga.hu/art/w/weissenb/haarlem.jpg,(1824-1903),Impressionism,painter
ModernArt_280,"LEBOURG, Albert-Charles",https://www.wga.hu/art/l/lebourg/banksein.jpg,(1849-1928),Impressionism,painter
ModernArt_281,"HALE, Philip Leslie",https://www.wga.hu/art/h/hale/rambler.jpg,(1865-1931),Impressionism,painter
ModernArt_282,"JONGKIND, Johan Barthold",https://www.wga.hu/art/j/jongkind/10jongki.jpg,(1819-1891),Impressionism,painter
ModernArt_283,"ZANDOMENEGHI, Federico",https://www.wga.hu/art/z/zandomen/2federic/federi09.jpg,(1841-1917),Impressionism,painter
ModernArt_284,"PODKOWIŃSKI, Władysław",https://www.wga.hu/art/p/podkowin/lupins.jpg,(1866-1895),Impressionism,painter
ModernArt_285,"PERRY, Lilla Cabot",https://www.wga.hu/art/p/perry/landscap.jpg,(1848-1933),Impressionism,painter
ModernArt_286,"IVÁNYI GRÜNWALD, Béla",https://www.wga.hu/art/i/ivanyi/8market.jpg,(1867-1940),Impressionism,painter
ModernArt_287,"ANGRAND, Charles",https://www.wga.hu/art/a/angrand/couple.jpg,(1854-1926),Impressionism,painter
ModernArt_288,"SÉRUSIER, Paul",https://www.wga.hu/art/s/serusier/talisman.jpg,(1864-1927),Impressionism,painter
ModernArt_289,"FERENCZY, Károly",https://www.wga.hu/art/f/ferenczz/14ferenc.jpg,(1862-1917),Impressionism,painter
ModernArt_290,"BERUETE, Aureliano",https://www.wga.hu/art/b/beruete/sierra_g.jpg,(1845-1912),Impressionism,painter
ModernArt_291,"UHDE, Fritz van",https://www.wga.hu/art/u/uhde/uhde6.jpg,(1848-1911),Impressionism,painter
ModernArt_292,"JOHANSEN, Viggo",https://www.wga.hu/art/j/johansen/skagen.jpg,(1851-1935),Impressionism,painter
ModernArt_293,"STEER, Philip Wilson",https://www.wga.hu/art/s/steer/cowes.jpg,(1860-1942),Impressionism,painter
ModernArt_294,"ANDREESCU, Ion",https://www.wga.hu/art/a/andreesc/winter.jpg,(1850-1882),Impressionism,painter
ModernArt_295,"ROUSSEL, Theodore",https://www.wga.hu/art/r/roussel/reading.jpg,(1847-1926),Impressionism,painter
ModernArt_296,"BRACQUEMOND, Marie",https://www.wga.hu/art/b/bracquem/whitlady.jpg,(1840-1916),Impressionism,painter
ModernArt_297,"FORTUNY Y MARSAL, Mariano",https://www.wga.hu/art/f/fortuny/garden.jpg,(1838-1874),Impressionism,painter
ModernArt_298,"BUNKER, Dennis Miller",https://www.wga.hu/art/b/bunker/the_pool.jpg,(1861-1890),Impressionism,painter
ModernArt_299,"METCALF, Willard Leroy",https://www.wga.hu/art/m/metcalf/harbour.jpg,(1858-1925),Impressionism,painter
ModernArt_300,"PETITJEAN, Hippolyte",https://www.wga.hu/art/p/petitjea/notredam.jpg,(1854-1929),Impressionism,painter
ModernArt_301,"FINCH, Alfred William",https://www.wga.hu/art/f/finch/haystack.jpg,(1854-1930),Impressionism,painter
ModernArt_302,"WESTERHOLM, Victor Axel",https://www.wga.hu/art/w/westerho/seine.jpg,(1860-1919),Impressionism,painter
ModernArt_303,"VONNOH, Robert William",https://www.wga.hu/art/v/vonnoh/poppies.jpg,(1858-1933),Impressionism,painter
ModernArt_304,"REGOYOS Y VALDÉS, Dario de",https://www.wga.hu/art/r/regoyos/el_darro.jpg,(1857-1913),Impressionism,painter
ModernArt_305,"GILMAN, Harold",https://www.wga.hu/art/g/gilman/flekkefj.jpg,(1876-1919),Impressionism,painter
ModernArt_306,"SEGANTINI, Giovanni",https://www.wga.hu/art/s/segantin/ploughin.jpg,(1858-1899),Impressionism,painter
ModernArt_307,"JÄRNEFELT, Eero",https://www.wga.hu/art/j/jarnefel/lefranc.jpg,(1863-1937),Impressionism,painter
ModernArt_308,"LÉPINE, Stanislas",https://www.wga.hu/art/l/lepine/montmart.jpg,(1835-1892),Impressionism,painter
ModernArt_309,"PISSARRO, Camille",https://www.wga.hu/art/p/pissarro/camille/4/season3.jpg,(1830-1903),Impressionism,painter
ModernArt_310,"URY, Lesser",https://www.wga.hu/art/u/ury/berlinst.jpg,(1861-1931),Impressionism,painter
ModernArt_311,"SZINYEI MERSE, Pál",https://www.wga.hu/art/s/szinyei/14szinye.jpg,(1845-1920),Impressionism,painter
ModernArt_312,"DEWHURST, Wynford",https://www.wga.hu/art/d/dewhurst/picnic.jpg,(1864-1941),Impressionism,painter
ModernArt_313,"VOGLER, Paul",https://www.wga.hu/art/v/vogler/porteden.jpg,(1852-1904),Impressionism,painter
ModernArt_314,"WHISTLER, James Abbot McNeill",https://www.wga.hu/art/w/whistler/nocturn1.jpg,(1834-1903),Impressionism,painter
ModernArt_315,"GRUBICY DE DRAGON, Vittore",https://www.wga.hu/art/g/grubicy/morning.jpg,(1851-1920),Impressionism,painter
ModernArt_316,"PAULSEN, Julius",https://www.wga.hu/art/p/paulsen/beach.jpg,(1860-1940),Impressionism,painter
ModernArt_317,"SIGNAC, Paul",https://www.wga.hu/art/s/signac/1/tropez6.jpg,(1863-1935),Impressionism,painter
ModernArt_318,"VUILLARD, Édouard",https://www.wga.hu/art/v/vuillard/vuilla08.jpg,(1868-1940),Impressionism,painter
ModernArt_319,"NOMELLINI, Plinio",https://www.wga.hu/art/n/nomellin/birthday.jpg,(1866-1943),Impressionism,painter
ModernArt_320,"HEYERDAHL, Hans Olaf",https://www.wga.hu/art/h/heyerdah/atwindow.jpg,(1857-1913),Impressionism,painter
ModernArt_321,"SLAVÍČEK, Antonín",https://www.wga.hu/art/s/slavicek/park.jpg,(1870-1910),Impressionism,painter
ModernArt_322,"MARTIN, Henri-Jean-Guillaume",https://www.wga.hu/art/m/martin_h/harbour.jpg,(1860-1943),Impressionism,painter
ModernArt_323,"PETROVIĆ, Nadežda",https://www.wga.hu/art/p/petrovic/boulogne.jpg,(1873-1915),Impressionism,painter
ModernArt_324,"GOENEUTTE, Norbert",https://www.wga.hu/art/g/goeneutt/old_road.jpg,(1854-1894),Impressionism,painter
ModernArt_325,"MIR TRINXET, Joaquím",https://www.wga.hu/art/m/mir/moguda.jpg,(1873-1940),Impressionism,painter
ModernArt_326,"KROHG, Christian",https://www.wga.hu/art/k/krohg/4bohemia.jpg,(1852-1925),Impressionism,painter
ModernArt_327,"STANISŁAWSKI, Jan",https://www.wga.hu/art/s/stanisla/poplars.jpg,(1860-1907),Impressionism,painter
ModernArt_328,"BÉLIARD, Edouard",https://www.wga.hu/art/b/beliard/bankoise.jpg,(1832-1902),Impressionism,painter
ModernArt_329,"TOMMASI, Adolfo",https://www.wga.hu/art/t/tommasi/spring.jpg,(1851-1933),Impressionism,painter
ModernArt_330,"ASHTON, Julian Rossi",https://www.wga.hu/art/a/ashton/goldwash.jpg,(1851-1942),Impressionism,painter
ModernArt_331,"PHILIPSEN, Theodor Esbern",https://www.wga.hu/art/p/philipse/cattle.jpg,(1840-1920),Impressionism,painter
ModernArt_332,"ANCHER, Anna Kirstine",https://www.wga.hu/art/a/ancher/anna/funeral.jpg,(1859-1935),Impressionism,painter
ModernArt_333,"LUCHIAN, Ştefan",https://www.wga.hu/art/l/luchian/anemone2.jpg,(1868-1916),Impressionism,painter
ModernArt_334,"TRÜBNER, Wilhelm",https://www.wga.hu/art/t/trubner/1onsofa.jpg,(1851-1917),Impressionism,painter
ModernArt_335,"SOMM, Henry",https://www.wga.hu/art/s/somm/overcoat.jpg,(1844-1907),Impressionism,painter
ModernArt_336,"BOUDIN, Eugène",https://www.wga.hu/art/b/boudin/09trouvi.jpg,(1824-1898),Impressionism,painter
ModernArt_337,"WALTON, Edward Arthur",https://www.wga.hu/art/w/walton/reverie.jpg,(1860-1922),Impressionism,painter
ModernArt_338,"DUBOIS-PILLET, Albert",https://www.wga.hu/art/d/duboispi/marne.jpg,(1846-1890),Impressionism,painter
ModernArt_339,"HASSAM, Childe",https://www.wga.hu/art/h/hassam/gardens.jpg,(1859-1935),Impressionism,painter
ModernArt_340,"ZULOAGA Y ZABALETA, Ignacio",https://www.wga.hu/art/z/zuloaga/dwarf.jpg,(1870-1945),Impressionism,painter
ModernArt_341,"PISSARRO, Lucien",https://www.wga.hu/art/p/pissarro/lucien/the_deaf.jpg,(1863-1944),Impressionism,painter
ModernArt_342,"SCHUFFENECKER, Emile",https://www.wga.hu/art/s/schuffen/nudeseat.jpg,(1851-1934),Impressionism,painter
ModernArt_343,"BERNARD, Émile",https://www.wga.hu/art/b/bernarde/madelein.jpg,(1868-1941),Impressionism,painter
ModernArt_344,"MORET, Henry",https://www.wga.hu/art/m/moret/calmseas.jpg,(1856-1913),Impressionism,painter
ModernArt_345,"ISRAËLS, Jozef",https://www.wga.hu/art/i/israels/jozef/wedding.jpg,(1824-1911),Impressionism,painter
ModernArt_346,ROBINSON. Theodore,https://www.wga.hu/art/r/robinson/debacle.jpg,(1852-1896),Impressionism,painter
ModernArt_347,"KOROVIN, Konstantin Alekseyevich",https://www.wga.hu/art/k/korovin/cpucine.jpg,(1861-1939),Impressionism,painter
ModernArt_348,"ZORN, Anders",https://www.wga.hu/art/z/zorn/girl_ci1.jpg,(1860-1920),Impressionism,painter
ModernArt_349,"CASAS I CARBÓ, Ramón",https://www.wga.hu/art/c/casas/laziness.jpg,(1866-1932),Impressionism,painter
ModernArt_350,"TOOROP, Jan",https://www.wga.hu/art/t/toorop/the_past.jpg,(1858-1928),Impressionism,painter
ModernArt_351,"PRENDERGAST, Maurice Brazil",https://www.wga.hu/art/p/prenderg/new_york.jpg,(1859-1924),Impressionism,painter
ModernArt_352,"BREITNER, George Hendrik",https://www.wga.hu/art/b/breitner/horses.jpg,(1857-1923),Impressionism,painter
ModernArt_353,"SOROLLA Y BASTIDA, Joaquín",https://www.wga.hu/art/s/sorolla/valencic.jpg,(1863-1923),Impressionism,painter
ModernArt_354,"LIEBERMANN, Max",https://www.wga.hu/art/l/lieberma/4havel.jpg,(1847-1935),Impressionism,painter
ModernArt_355,"LUCE, Maximilien",https://www.wga.hu/art/l/luce/01luce.jpg,(1858-1941),Impressionism,painter
ModernArt_356,"SICKERT, Walter Richard",https://www.wga.hu/art/s/sickert/dieppe.jpg,(1860-1942),Impressionism,painter
ModernArt_357,"GUILLAUMIN, Armand",https://www.wga.hu/art/g/guillau/13guilla.jpg,(1841-1927),Impressionism,painter
ModernArt_358,"EDELFELT, Albert",https://www.wga.hu/art/e/edelfelt/parisnow.jpg,(1854-1905),Impressionism,painter
ModernArt_359,"MORISOT, Berthe",https://www.wga.hu/art/m/morisot/15moriso.jpg,(1841-1895),Impressionism,painter
ModernArt_360,"DEGAS, Edgar",https://www.wga.hu/art/d/degas/4/1880s_19a.jpg,(1834-1917),Impressionism,painter
ModernArt_361,"PELLIZZA DA VOLPEDO, Giuseppe",https://www.wga.hu/art/p/pellizza/washing.jpg,(1868-1907),Impressionism,painter
ModernArt_362,"GOGH, Vincent van",https://www.wga.hu/art/g/gogh_van/10/portra11.jpg,(1853-1890),Impressionism,painter
ModernArt_363,"HUDEČEK, Antonín",https://www.wga.hu/art/h/hudecek/stream.jpg,(1872-1941),Impressionism,painter
ModernArt_364,"SEURAT, Georges",https://www.wga.hu/art/s/seurat/figures/ychahut1.jpg,(1859-1891),Impressionism,painter
ModernArt_365,"RENOIR, Pierre-Auguste",https://www.wga.hu/art/r/renoir/3/3renoi18.jpg,(1841-1919),Impressionism,painter
ModernArt_366,"CHASE, William Merritt",https://www.wga.hu/art/c/chase/endseaso.jpg,(1849-1916),Impressionism,painter
ModernArt_367,"RUSIÑOL Y PRATS, Santiago",https://www.wga.hu/art/r/rusinol/interior.jpg,(1861-1931),Impressionism,painter
ModernArt_368,"TOULOUSE-LAUTREC, Henri de",https://www.wga.hu/art/t/toulouse/5/1redhea4.jpg,(1864-1901),Impressionism,painter
ModernArt_369,"MAUVE, Anton",https://www.wga.hu/art/m/mauve/womangoa.jpg,(1838-1888),Impressionism,painter
ModernArt_370,"BAZILLE, Jean-Frédéric",https://www.wga.hu/art/b/bazille/10studio.jpg,(1841-1870),Impressionism,painter
ModernArt_371,"RING, Laurits Andersen",https://www.wga.hu/art/r/ring_lau/whitewas.jpg,(1854-1933),Impressionism,painter
ModernArt_372,"GAUGUIN, Paul",https://www.wga.hu/art/g/gauguin/07/marque01.jpg,(1848-1903),Impressionism,painter
ModernArt_373,"CASSATT, Mary",https://www.wga.hu/art/c/cassatt/the_bath.jpg,(1844-1926),Impressionism,painter
ModernArt_374,"MAKART, Hans",https://www.wga.hu/art/m/makart/port_wom.jpg,(1840-1884),Impressionism,painter
ModernArt_375,"VIDAL, Eugène",https://www.wga.hu/art/v/vidal/girlrest.jpg,(1847-1907),Impressionism,painter
ModernArt_376,"MANET, Edouard",https://www.wga.hu/art/m/manet/4/4manet07.jpg,(1832-1883),Impressionism,painter
ModernArt_377,"CLAUS, Emile",https://www.wga.hu/art/c/claus/dew.jpg,(1849-1924),Impressionism,painter
ModernArt_378,"BÉRAUD, Jean",https://www.wga.hu/art/b/beraud/waiting.jpg,(1849-1935),Impressionism,painter
ModernArt_379,"BOLDINI, Giovanni",https://www.wga.hu/art/b/boldini/cartoxen.jpg,(1842-1931),Impressionism,painter
ModernArt_380,"LOISEAU, Gustave",https://www.wga.hu/art/l/loiseau/frehel.jpg,(1865-1935),Impressionism,painter
ModernArt_381,"CALS, Adolphe-Félix",https://www.wga.hu/art/c/cals/honfleur.jpg,(1810-1880),Impressionism,painter
ModernArt_382,"CORINTH, Lovis",https://www.wga.hu/art/c/corinth/corint12.jpg,(1858-1925),Impressionism,painter
ModernArt_383,"VIGNON, Victor Alfred Paul",https://www.wga.hu/art/v/vignon_v/thehills.jpg,(1847-1909),Impressionism,painter
ModernArt_384,"ENSOR, James",https://www.wga.hu/art/e/ensor/eateroys.jpg,(1860-1949),Impressionism,painter
ModernArt_385,"HODLER, Ferdinand",https://www.wga.hu/art/h/hodler/duchosal.jpg,(1853-1918),Impressionism,painter
ModernArt_386,"CAILLEBOTTE, Gustave",https://www.wga.hu/art/c/caillebo/10incafe.jpg,(1848-1894),Impressionism,painter
ModernArt_387,"SISLEY, Alfred",https://www.wga.hu/art/s/sisley/2other/moret2.jpg,(1839-1899),Impressionism,painter
ModernArt_388,"WEIR, Julian Alden",https://www.wga.hu/art/w/weir/midday.jpg,(1852-1919),Impressionism,painter
ModernArt_389,"SLEVOGT, Max",https://www.wga.hu/art/s/slevogt/slevogt6.jpg,(1868-1932),Impressionism,painter
ModernArt_390,"BENSON, Frank Weston",https://www.wga.hu/art/b/benson_f/blackhat.jpg,(1862-1951),Impressionism,painter
ModernArt_391,"BRECK, John Leslie",https://www.wga.hu/art/b/breck/gardenmo.jpg,(1860-1899),Impressionism,painter
ModernArt_392,"KREUGER, Nils Edvard",https://www.wga.hu/art/k/kreuger/gypsy.jpg,(1858-1930),Impressionism,painter
ModernArt_393,"STUCK, Franz von",https://www.wga.hu/art/s/stuck/sin1.jpg,(1863-1928),Impressionism,painter
ModernArt_394,"WERENSKIOLD, Erik",https://www.wga.hu/art/w/werenski/shepherd.jpg,(1855-1938),Impressionism,painter
ModernArt_395,"LEMMEN, Georges",https://www.wga.hu/art/l/lemmen/selfport.jpg,(1865-1916),Impressionism,painter
ModernArt_396,"VELDE, Henry van de",https://www.wga.hu/art/v/velde3/2furnit6.jpg,(1863-1957),Impressionism,painter
ModernArt_397,ANQUETIN. Louis,https://www.wga.hu/art/a/anquetin/reading.jpg,(1861-1932),Impressionism,painter
ModernArt_398,"CROSS, Henri-Edmond",https://www.wga.hu/art/c/cross/cagnes.jpg,(1856-1910),Impressionism,painter
ModernArt_399,"EVENEPOEL, Henri",https://www.wga.hu/art/e/evenepoe/veterans.jpg,(1872-1899),Impressionism,painter
ModernArt_400,"RIPPL-RÓNAI, József",https://www.wga.hu/art/r/rippl-ro/22rippl.jpg,(1861-1927),Impressionism,painter
ModernArt_401,"LEVITAN, Isaak Ilyich",https://www.wga.hu/art/l/levitan/golden.jpg,(1860-1900),Impressionism,painter
ModernArt_402,"NITTIS, Giuseppe de",https://www.wga.hu/art/n/nittis/garden.jpg,(1846-1884),Impressionism,painter
ModernArt_403,"GONZALÈS, Eva",https://www.wga.hu/art/g/gonzales/loge.jpg,(1849-1883),Impressionism,painter
ModernArt_404,"MONET, Claude",https://www.wga.hu/art/m/monet/06/4bordig4.jpg,(1840-1926),Impressionism,painter
ModernArt_405,"REDON, Odilon",https://www.wga.hu/art/r/redon/vase.jpg,(1840-1916),Impressionism,painter
ModernArt_406,"RYSSELBERGHE, Théo van",https://www.wga.hu/art/r/rysselbe/readpark.jpg,(1862-1926),Impressionism,painter
ModernArt_407,"CÉZANNE, Paul",https://www.wga.hu/art/c/cezanne/4/3lands06.jpg,(1839-1906),Impressionism,painter
ModernArt_408,"LEBOURG, Albert-Charles",https://www.wga.hu/art/l/lebourg/barges.jpg,(1849-1928),Impressionism,painter
ModernArt_409,"JONGKIND, Johan Barthold",https://www.wga.hu/art/j/jongkind/09jongki.jpg,(1819-1891),Impressionism,painter
ModernArt_410,"ZANDOMENEGHI, Federico",https://www.wga.hu/art/z/zandomen/2federic/federi06.jpg,(1841-1917),Impressionism,painter
ModernArt_411,"PODKOWIŃSKI, Władysław",https://www.wga.hu/art/p/podkowin/garden.jpg,(1866-1895),Impressionism,painter
